id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
842878174778646046,Charming dog-friendly home with an enclosed yard,112304425,Vacasa Texas,,78745,30.20504,-97.83143,Entire home/apt,300,7,10,2024-12-28,0.43,7,365,2,
842962217967744930,Perfect for Large Groups-1BDR (3 beds) Sleeps 6 |,513841947,Alex,,78704,30.25717,-97.74891,Entire home/apt,132,1,74,2025-01-26,3.04,23,352,27,
842989704584732624,Luxe 1B Apt In Hyde Park 10 Mins Away From DT,504535441,Kev,,78756,30.32131064492491,-97.73271586327515,Entire home/apt,93,1,55,2025-03-11,2.27,4,0,23,
843264492469476896,"Blueground | Domain, gym, pool & w/d, nr dining",107434423,Blueground,,78758,30.4002609,-97.7232935,Entire home/apt,,31,1,2024-04-14,0.09,111,1,1,
843293229198469651,Cozy & Bright Mid-Century Gem in Eastside Action!,34537451,Jacob,,78702,30.26417267937733,-97.72033354080845,Entire home/apt,221,2,86,2025-02-26,3.59,9,184,37,
843434562232648310,"4BR with enclosed yard, full kitchen, W/D",112304425,Vacasa Texas,,78746,30.28204801186728,-97.80008890083218,Entire home/apt,643,2,21,2025-02-09,0.88,7,363,8,
843455828363518401,Amazingly Walkable & Safe Clarksville Location,41203877,Anna,,78703,30.277900406504497,-97.75231832380369,Entire home/apt,,3,9,2023-05-29,0.37,2,0,0,
843642956485887048,Modern Private Room near Airport/Downtown,3759220,Du,,78744,30.206467052928307,-97.70871698003678,Private room,66,2,36,2024-12-02,1.51,3,5,15,
843655349786359396,Serene Guest Suite in SW Austin (EV Charger),8556582,Michelle & Mike,,78736,30.2394784,-97.9099882,Entire home/apt,108,2,76,2025-03-03,3.14,3,209,36,
843656245943278137,Barton Springs Tree House,381130390,Mark,,78704,30.26149,-97.7694,Entire home/apt,385,1,131,2025-02-19,5.44,2,72,55,
843764778044471091,Free Night* | Above Bella I Pool&Spa I Downtown I,210733801,Above Vacation,,78757,30.35464,-97.74496,Entire home/apt,776,1,0,,,34,66,0,
843765900951607977,Free Night* | Above Collectic I Pool&Spa | Game Ro,210733801,Above Vacation,,78746,30.30975,-97.86585,Entire home/apt,2305,1,3,2023-07-24,0.14,34,363,0,
837720963118469969,[ATX/Airport-15min to Downtown] BartonSprings Room,238334757,Lizette,,78744,30.15744,-97.72314,Private room,66,2,19,2024-04-15,0.77,1,113,1,
837733514295245581,Casa Oaxaca: family friendly home & cowboy pool!,950998,Katie,,78723,30.29775004860646,-97.67818362479198,Entire home/apt,220,2,30,2024-07-14,1.34,1,10,7,
837793328730175301,Tonys extra space,499576068,Antonio,,78745,30.19898952988672,-97.80203695059728,Private room,130,1,0,,,1,364,0,
837800679839392291,Newly renovated guesthouse in walkable area!,18586399,Abby,,78705,30.296817494438947,-97.73669643061841,Entire home/apt,175,4,53,2025-02-24,2.18,1,80,19,
837827602812991083,"A hop, skip, or a scooter away from iconic Austin!",105963657,Bryan,,78704,30.2369007,-97.7668192,Entire home/apt,285,2,27,2024-12-14,1.13,3,275,17,
837829531372583615,Stylish Skyline Luxury Condo,16431119,Kimberly,,78704,30.26317,-97.75616,Entire home/apt,,1,2,2023-05-07,0.09,3,0,0,
837862552553251223,Kleberg Cottage Downtown Oasis,95139463,Felicity,,78701,30.27526,-97.74645,Entire home/apt,333,2,19,2024-11-27,0.83,11,173,12,
837870202691222215,Peaceful private room in house,104457270,Claire,,78703,30.282121248718035,-97.77190950928373,Private room,111,2,0,,,1,85,0,
837897053367000921,Austin Relax,503453557,Cathy,,78753,30.346727983952793,-97.70270564435599,Entire home/apt,85,29,2,2024-02-27,0.11,1,220,0,
837972209530009216,The Rush Inn,151940185,Joe,,78704,30.24841,-97.76184,Entire home/apt,127,1,141,2025-03-11,5.78,1,131,65,
838045174815536666,The Haven - 15 min from SXSW,10198176,Andrea,,78745,30.201316369497672,-97.83014548576662,Entire home/apt,,7,2,2023-04-09,0.08,1,0,0,
838322511809769319,Charming Home with King Suite and Hot Tub,19335333,John And Lynn-Marie,,78704,30.248558881091824,-97.78418352009489,Entire home/apt,346,2,56,2025-02-09,2.28,2,98,23,
838431813012808758,"Modern, Bright Oasis Walkable to Downtown",503120659,John,,78704,30.25167438171173,-97.75570191442966,Entire home/apt,306,2,65,2025-02-09,2.81,4,81,39,
838467684080902054,Hip East Austin House w/ Pool 2 Blocks to East 6th,4453848,Alexander,,78702,30.25693,-97.71374,Entire home/apt,745,3,15,2024-12-27,0.69,1,146,11,
838494433565867956,"10 Min to SXSW Fun - Luxury Home w Pool,Outdoor TV",3323899,"Lindsey, Sean, And Baby J",,78745,30.21200070742679,-97.77620781997237,Entire home/apt,559,2,13,2025-01-30,1.25,6,277,13,
838501189558848019,"East Austin Gem - Easy access to airport, downtown",48913294,Emily,,78702,30.26434271238461,-97.71070971674871,Entire home/apt,4999,730,25,2024-04-07,1.02,1,83,5,
838575424374593676,Relaxing Home in North Austin,503596851,Kyle,,78729,30.445174,-97.7600271,Entire home/apt,119,2,41,2025-01-26,1.69,1,292,11,
838576056902359394,A Comfortable Stay.,21850634,Sara,,78758,30.405901562404196,-97.72246736063626,Private room,68,1,0,,,1,6,0,
838636523987812510,Texas Classic 4B home in Lost Creek/near Downtown,230599424,Shara,,78746,30.28487,-97.83798,Entire home/apt,259,28,0,,,2,310,0,
838689074676818894,HOLY DUCK! Free Heated Pool ~Outdoor TV's~ Firepit,67108209,Lucas & Nickol,,78745,30.20718,-97.76567,Entire home/apt,536,1,80,2025-03-03,3.27,11,328,31,
838772583650080323,East ATX home mins from downtown! Dogs welcome!,393620315,Jessica,,78721,30.270698840146057,-97.69418612870963,Entire home/apt,356,20,7,2025-01-07,0.60,13,344,7,
839054805552691937,SE Austin 30+Days 3 BR/2BA Close to Downtown ABIA,170934266,Ann,,78744,30.1740417,-97.7569683,Entire home/apt,108,30,6,2024-08-01,0.25,1,251,2,
857340947783475806,Luxe Condo in Downtown Austin|Gym|Pool,114422088,Franklin,,78701,30.25646,-97.73884,Entire home/apt,259,2,38,2025-02-14,1.71,47,267,12,
857525669076168388,Spacious Space in heart of Domain ATX,434375839,Tessa,,78758,30.39845,-97.72336,Entire home/apt,119,8,48,2025-02-06,2.01,10,6,17,
857562057269561507,Spacious 1 bdrm Apartment in Austin!,250208899,Mariel,,78701,30.27054,-97.74686,Entire home/apt,,2,1,2024-03-13,0.08,2,0,1,
857567840401582505,Spacious 2 bdrm Apartment in Austin!,250208899,Mariel,,78701,30.27278907003884,-97.74795216142093,Entire home/apt,,2,0,,,2,0,0,
857829078377905606,South Austin Haven,62261546,Ekaterina,,78745,30.21474,-97.80072,Entire home/apt,,2,13,2024-12-02,0.55,1,0,6,
857839191704275996,Bohemian Cottage Overlooking Lake Austin -D,4912146,Paul,,78746,30.298768255896317,-97.78951684434537,Entire home/apt,162,2,78,2025-02-22,3.35,18,313,33,
857895687050303274,"Cozy Room w/ 2 Beds, A/C & Desk in Bouldin Creek",159355723,Outsite,,78704,30.251133638901994,-97.75517768899101,Private room,286,1,1,2023-04-17,0.04,10,0,0,
857919751072979235,A bit unusual,221741135,Arvind,,78722,30.28734919999999,-97.70810739999999,Private room,,1,47,2023-11-18,1.98,2,0,0,
858602104279997716,Weekly/Monthly Stays in West Campus,266783830,Oceane,,78705,30.283949066784444,-97.74448044367283,Entire home/apt,,6,0,,,1,0,0,
858623562052793174,South-Central Austin Haven with Private Kitchen,226198346,Michelle And Holden,,78745,30.21781752246477,-97.78593989500368,Entire home/apt,85,2,124,2025-02-12,5.55,2,62,61,
858637867168746631,Airy Guesthouse*Kitchen*Laundry*No Cleaning Fee,35247560,Martha,,78757,30.3418016,-97.72721729999999,Entire home/apt,127,2,87,2025-03-03,3.94,1,103,49,
858652348803651952,New Condo in Central Austin!,87821920,Alyssa,,78705,30.29069,-97.75045,Entire home/apt,,30,0,,,1,0,0,
858755100093856604,Proximity Ats its Best! 2 Relaxing Units,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,4,0,
858755189672985888,2 Pet-Friendly Double Rooms at Arrive Austin!,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,294,0,
858755620675855746,Enjoy a Hassle-Free Stay! 3 Relaxing Units,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,1,2024-07-28,0.13,87,255,1,
858755682627127031,"3 Double Rooms at Arrive Austin, Dog-Friendly!",501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,256,0,
858756219723483680,4 Classy Double Rooms at Arrive Austin!,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,291,0,
858756459214973813,ADA Balcony Room w/ RollIn Shower at Arrive Austin,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,999,1,2,2024-09-22,0.25,87,281,2,
858756635630063019,ADA Studio Room w/ Roll-In Shower at Arrive Austin,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,999,1,0,,,87,259,0,
858757062907026044,Enjoy a Hassle-Free Stay! Dog-friendly Property,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,295,0,
858757141488326456,"Balcony Room at Arrive Austin, Dog-Friendly!",501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,1,2024-08-16,0.14,87,1,1,
858757486755449061,Indulge in Home-Like Comfort! Dog-friendly,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,299,0,
858757571835087513,Pet-friendly Corner Room at Arrive Austin!,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,269,0,
858758128915399969,"Pets are Allowed HERE! City View, Near Comal Park",501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,999,1,3,2024-08-11,0.36,87,265,3,
858759754072265855,"Enjoy a Hassle-Free Stay! Dog-friendly, City View",501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,303,0,
858759981736295750,"Kinda Suite at Arrive Austin, Dog-Friendly!",501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,318,0,
858760326247146990,Enjoy a Hassle-Free and Suiting Stay! City View,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,999,1,2,2023-11-25,0.13,87,256,0,
858760448727876292,Studio Room at Arrive Austin,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,999,1,8,2025-02-01,0.38,87,281,6,
858775746819779791,Music City Austin Condo,507822855,Janice,,78741,30.235811621229633,-97.73010541796899,Entire home/apt,,2,20,2024-11-10,0.84,1,0,6,
858804992666590952,"Cozy, Single Getaway in Quiet Neighborhood",28967303,Katherine,,78731,30.31068066824291,-97.75403053742708,Entire home/apt,,2,6,2023-10-30,0.28,1,0,0,
859055824583931400,A Place You'll Surely Enjoy! 4 Spacious Units,501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,0,0,
859106094342137368,"Double Room at Arrive Austin, Bring Your Pets!",501999278,RoomPicks,,78702,30.26169,-97.72292,Hotel room,799,1,0,,,87,289,0,
859165572556396940,"Private Room w/ Ensuite, Workspace & A/C in Austin",159355723,Outsite,,78704,30.245476869171835,-97.74032002298043,Private room,224,1,0,,,10,0,0,
859216633846254878,Spacious Queen Room with A/C & Desk,159355723,Outsite,,78704,30.24575350933337,-97.7417428133668,Private room,195,1,1,2023-10-23,0.06,10,0,0,
859463597569315339,"Stunning ATX Retreat-King Bed, Firepit, StockTank",17571720,Lauren,,78741,30.22579936866326,-97.71918642437973,Entire home/apt,206,2,172,2025-03-10,7.41,4,235,81,
859467112272978038,Central Austin by Lady Bird Lake,3817093,Naidu,,78704,30.261116974195478,-97.74870490228807,Entire home/apt,,3,2,2025-02-16,0.87,1,0,2,
859682783704711292,Cozy and clean room in new house,460529511,Kevin,,78724,30.26206,-97.57465,Private room,,2,9,2024-03-22,0.38,1,0,1,
859952031812812619,"Austin - 4BR House w/ Hot Tub, Sauna & Cowboy Pool",7835148,Kevin,,78741,30.23853,-97.69271,Entire home/apt,455,1,98,2025-02-25,4.24,2,279,57,
860110761622713935,Cozy Home in East Oltorf/ 12 mins from Downtown,372466528,Michael,,78741,30.22835,-97.73504,Entire home/apt,107,28,12,2025-03-01,0.54,2,286,6,
860138863116299478,P+K Bungalow - Walk to SXSW & ACL!,460590101,Kyle H.,,78703,30.2740946706223,-97.75353468954563,Entire home/apt,283,2,39,2024-12-08,1.88,1,0,18,
860888049846095707,Cozy North Loop 2-bedroom,33426936,Anna,,78751,30.3221,-97.72561,Private room,50,3,10,2024-12-22,0.51,1,98,5,
860997201972316307,Entire Home in Southeast Austin close to Downtown,88030261,Nas,,78744,30.19880938270271,-97.74702065303508,Entire home/apt,94,1,21,2025-02-16,0.98,1,238,10,
861043931901707546,Cozy bedroom in Modern House,426421028,Ola,,78754,30.361428173530832,-97.66421931285691,Private room,40,5,15,2025-01-19,0.69,3,308,8,
861087127192935117,"Central Austin private rm, parking included, pool",18348256,Stephanie,,78751,30.30593,-97.72597,Private room,199,2,10,2024-06-07,0.43,4,88,2,
861130380403295903,Incredible S Congress Location!,192934731,Katherine,,78704,30.25157085761736,-97.74598179206542,Entire home/apt,281,7,0,,,2,149,0,
861484240066775185,The Downtown Tree House,6037067,Mali'S Theme,,78704,30.2449839,-97.7380161,Entire home/apt,398,2,23,2024-12-17,1.17,5,167,12,
861538012412425327,"Free Parking, Walk to Zilker, 3br - Craftsman",18253226,Portoro,,78704,30.2492731,-97.77420649999999,Entire home/apt,257,2,58,2025-02-19,2.58,90,315,33,
861559480460652111,Casa LeBlanc - 8 min from DT,351402848,Ashlin,,78741,30.2255529,-97.7427546,Entire home/apt,112,5,11,2024-12-30,0.49,1,15,8,
861631196432958402,The JLC Cottage,18759656,Emily,,78724,30.286112365289117,-97.58336752804531,Entire home/apt,192,29,1,2024-09-01,0.16,1,212,1,
861632759626192622,Luxury Beds & Office + Large Space,339261238,Christian,,78753,30.35795,-97.6936,Entire home/apt,117,28,10,2025-02-01,0.46,2,222,2,
861650560944565177,South Austin Vintage Cottage,3739977,Vickie,,78749,30.205430343355875,-97.84254431358447,Entire home/apt,,1,12,2024-02-19,0.52,1,0,0,
861748382551055399,Private POOL South ATX 3 b 2.5 ba 6 mi to DT,186419184,Shelly,,78749,30.227697651745178,-97.85738885773607,Entire home/apt,500,1,36,2024-11-29,1.76,2,257,18,
843775823860938899,Oriole M2 - Furnished Full Room with Shared Bath,501049108,Erna,,78753,30.36033176645979,-97.69068113746005,Private room,34,29,2,2023-09-13,0.09,11,281,0,
843809671275378941,Peaceful nest,221741135,Arvind,,78722,30.2863960852741,-97.70889365702715,Private room,,1,56,2023-11-11,2.35,2,0,0,
843982235102586155,"Blueground | Domain, gym, pool & w/d, nr food",107434423,Blueground,,78758,30.4020193,-97.7256541,Entire home/apt,,31,1,2023-06-11,0.05,111,345,0,
843993535962617557,Home away from home,464272658,Isaac,,78747,30.13884371367279,-97.76798887211436,Private room,,3,62,2025-03-01,5.07,1,0,61,
844039229272769748,Free Night* I Above Lakeview I Lake Austin I Pool&,210733801,Above Vacation,,78730,30.35618268738847,-97.86109972684102,Entire home/apt,3120,1,2,2023-10-22,0.11,34,357,0,
844161024790161862,SXSW Room for Rent,241332404,Timothy,,78724,30.28847,-97.65782,Private room,150,1,0,,,1,365,0,
844198837125110871,Cozy Private Guest Suite Next to Downtown & Lake,504764759,Stanley,,78741,30.242561680092454,-97.72297867123247,Private room,85,1,0,,,1,84,0,
844238766496777988,Modern Stylish Home - Near E. 6th St & Downtown,44380797,Lynn,,78702,30.26709,-97.70862,Entire home/apt,548,1,150,2025-03-07,6.35,19,292,80,
844261608117114532,6th street Loft w vaulted ceilings for ACL/SXSW,11244343,David Jr,,78701,30.266411,-97.74162779999999,Entire home/apt,,3,2,2024-10-20,0.08,1,89,1,
844287763394520471,Entertaining Charmer w/ Outdoor Games + Putt-Putt!,325069880,Austin - Austin Vacay,,78705,30.295876617443422,-97.74826016842381,Entire home/apt,272,1,91,2025-03-02,3.72,2,1,41,
844315167467484886,South ATX Family Home - Outdoor Patio - King Bed,84947649,Derek,,78748,30.181108146519104,-97.80192552100806,Entire home/apt,106,1,108,2025-03-01,4.98,1,282,56,
844427155185241811,Caravan,69081831,Francisco,,78725,30.262118915901844,-97.62716770160523,Entire home/apt,500,1,4,2023-07-04,0.16,1,365,0,
844462080211949246,"East Austin, Central/Downtown w/ Private Pool",7963586,Melissa,,78702,30.270118453404557,-97.72923521697521,Entire home/apt,300,2,15,2025-02-17,0.63,1,4,7,
844466932529479245,Dog-friendly NW Hills apt: SXSW,30400103,Allison,,78731,30.351838350381218,-97.755096484558,Entire home/apt,,1,0,,,1,0,0,
844894728189359109,Best location in Austin! Chef’s kitchen,52830077,Riley,,78704,30.2579116,-97.75529279999999,Entire home/apt,368,2,86,2025-02-23,4.29,1,42,50,
844897215248838919,Three bedroom home,29763190,Adela,,78727,30.4279276,-97.6909963,Entire home/apt,176,90,1,2023-05-16,0.05,1,177,0,
844914193960027293,Pet Friendly SOCO Home + Cowboy Pool - Webster!,118565935,Renters Club,,78704,30.23101,-97.75951,Entire home/apt,499,1,15,2025-03-02,0.64,60,302,7,
844944808997006217,Pet Friendly Paradise,132314425,Sandy,,78745,30.20618,-97.78601,Entire home/apt,250,2,32,2024-10-13,1.43,1,35,11,
844956848425284155,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,463,1,1,2023-06-12,0.05,30,348,0,
844956919373227514,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,412,1,0,,,30,343,0,
844957049763974854,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,412,1,0,,,30,349,0,
844957090802617383,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,412,1,0,,,30,348,0,
844957198771307681,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,412,1,1,2023-10-15,0.06,30,1,0,
844957289888057770,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,,1,0,,,30,344,0,
844957363128894415,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,432,1,0,,,30,343,0,
844957435227989210,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,432,1,0,,,30,4,0,
844957580771428201,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,432,1,0,,,30,345,0,
844957615074043387,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,487,1,0,,,30,343,0,
844957735659635400,Wyndham Austin Resort | 2BR/2BA Balcony King Suite,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,,1,0,,,30,335,0,
844957823295281417,Wyndham Austin Resort | 2BR/2BA Balcony King Suite,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,529,1,2,2024-01-12,0.12,30,336,0,
844957913053953894,Wyndham Austin Resort | 2BR/2BA Balcony King Suite,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,529,1,1,2023-10-01,0.06,30,337,0,
844958018377361427,Wyndham Austin Resort | 2BR/2BA Balcony King Suite,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,529,1,0,,,30,334,0,
844958353122801489,Wyndham Austin Resort | 2BR/2BA Balcony King Suite,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,446,1,0,,,30,334,0,
844958366547320578,Wyndham Austin Resort |3BR/3BA Balcony King Suite,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,620,1,0,,,30,248,0,
844958371331632852,Wyndham Austin Resort |3BR/3BA Balcony King Suite,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,,1,0,,,30,249,0,
844958445938803664,Wyndham Austin Resort |3BR/3BA Balcony King Suite,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,620,1,0,,,30,1,0,
844958678279851069,Wyndham Austin Resort |3BR/3BA Balcony King Suite,482174715,Suite Life,,78703,30.2748812,-97.757196,Private room,620,1,0,,,30,251,0,
